Id;Maq;DtNormal;DtInv;Titulo;Hora
4578;10.1.30.121;07042011;2011074;View_Blog_Teste;10:54:30
4579;10.3.2.43;07042011;2011074;View_Blog_Teste;10:54:57
4580;10.1.30.147;07042011;2011074;View_Blog_Teste;10:57:08
4581;10.50.3.39;07042011;2011074;View_Blog_Teste;10:58:37
4582;10.201.1.38;07042011;2011074;View_Blog_Teste;11:00:54
4583;10.140.1.33;07042011;2011074;View_Blog_Teste;11:01:52
4584;10.159.1.31;07042011;2011074;View_Blog_Teste;11:03:21
4585;10.162.2.42;07042011;2011074;View_Blog_Teste;11:03:56
4586;10.123.1.52;07042011;2011074;View_Blog_Teste;11:04:09
4587;10.1.30.121;07042011;2011074;View_Blog_Teste;11:04:31
4588;10.250.210.31;07042011;2011074;View_Blog_Teste;11:04:44
4589;10.4.1.47;07042011;2011074;View_Blog_Teste;11:05:02
4590;10.141.1.37;07042011;2011074;View_Blog_Teste;11:06:21
4591;10.1.30.147;07042011;2011074;View_Blog_Teste;11:07:08
4592;10.13.1.34;07042011;2011074;View_Blog_Teste;11:07:41
4593;10.20.2.32;07042011;2011074;View_Blog_Teste;11:07:50
4594;10.1.16.79;07042011;2011074;View_Blog_Teste;11:09:28
4595;10.226.1.32;07042011;2011074;View_Blog_Teste;11:10:34
4596;10.226.1.32;07042011;2011074;View_Blog_Teste;11:10:48
4597;10.187.1.31;07042011;2011074;View_Blog_Teste;11:11:21
4598;10.1.7.77;07042011;2011074;View_Blog_Teste;11:13:20
4599;10.162.2.42;07042011;2011074;View_Blog_Teste;11:14:05
4600;10.1.30.121;07042011;2011074;View_Blog_Teste;11:14:31
4601;10.159.1.31;07042011;2011074;View_Blog_Teste;11:15:11
4602;10.1.12.102;07042011;2011074;View_Blog_Teste;11:16:39
4603;10.1.30.147;07042011;2011074;View_Blog_Teste;11:17:08
4604;10.1.19.67;07042011;2011074;View_Blog_Teste;11:17:33
4605;10.1.19.131;07042011;2011074;View_Blog_Teste;11:17:58
4606;10.20.1.37;07042011;2011074;View_Blog_Teste;11:18:13
4607;192.168.5.11;07042011;2011074;View_Blog_Teste;11:19:26
4608;10.13.1.36;07042011;2011074;View_Blog_Teste;11:20:34
4609;10.187.1.31;07042011;2011074;View_Blog_Teste;11:21:45
4610;10.1.12.55;07042011;2011074;View_Blog_Teste;11:23:00
4611;10.1.30.147;07042011;2011074;View_Blog_Teste;11:24:11
4612;10.162.2.42;07042011;2011074;View_Blog_Teste;11:24:24
4613;10.1.30.121;07042011;2011074;View_Blog_Teste;11:24:31
4614;10.1.4.40;07042011;2011074;View_Blog_Teste;11:25:13
4615;10.1.19.67;07042011;2011074;View_Blog_Teste;11:25:36
4616;10.1.12.54;07042011;2011074;View_Blog_Teste;11:27:22
4617;10.1.12.97;07042011;2011074;View_Blog_Teste;11:27:53
4618;10.9.1.32;07042011;2011074;View_Blog_Teste;11:27:55
4619;10.1.31.56;07042011;2011074;View_Blog_Teste;11:28:43
4620;10.250.10.51;07042011;2011074;View_Blog_Teste;11:29:59
4621;10.251.101.31;07042011;2011074;View_Blog_Teste;11:30:26
4622;10.250.93.31;07042011;2011074;View_Blog_Teste;11:31:10
4623;10.21.1.53;07042011;2011074;View_Blog_Teste;11:31:58
4624;10.250.21.31;07042011;2011074;View_Blog_Teste;11:33:33
4625;10.1.30.147;07042011;2011074;View_Blog_Teste;11:34:12
4626;10.1.21.45;07042011;2011074;View_Blog_Teste;11:34:23
4627;10.1.30.121;07042011;2011074;View_Blog_Teste;11:34:31
4628;10.1.20.145;07042011;2011074;View_Blog_Teste;11:35:25
4629;10.3.1.73;07042011;2011074;View_Blog_Teste;11:39:03
4630;10.3.2.50;07042011;2011074;View_Blog_Teste;11:39:06
4631;10.250.237.31;07042011;2011074;View_Blog_Teste;11:39:07
4632;10.1.11.97;07042011;2011074;View_Blog_Teste;11:39:44
4633;10.50.1.70;07042011;2011074;View_Blog_Teste;11:39:52
4634;10.50.1.70;07042011;2011074;View_Blog_Teste;11:41:31
4635;10.1.21.32;07042011;2011074;View_Blog_Teste;11:42:39
4636;10.54.2.33;07042011;2011074;View_Blog_Teste;11:43:09
4637;10.18.1.53;07042011;2011074;View_Blog_Teste;11:44:06
4638;10.1.30.147;07042011;2011074;View_Blog_Teste;11:44:12
4639;10.42.1.58;07042011;2011074;View_Blog_Teste;11:44:24
4640;10.1.30.121;07042011;2011074;View_Blog_Teste;11:44:32
4641;10.18.1.57;07042011;2011074;View_Blog_Teste;11:45:00
4642;10.1.22.130;07042011;2011074;View_Blog_Teste;11:45:06
4643;10.116.1.35;07042011;2011074;View_Blog_Teste;11:45:40
4644;10.125.1.33;07042011;2011074;View_Blog_Teste;11:46:25
4645;10.34.1.44;07042011;2011074;View_Blog_Teste;11:46:37
4646;10.1.22.74;07042011;2011074;View_Blog_Teste;11:47:19
4647;10.173.1.31;07042011;2011074;View_Blog_Teste;11:47:19
4648;10.1.25.109;07042011;2011074;View_Blog_Teste;11:47:22
4649;10.1.14.35;07042011;2011074;View_Blog_Teste;11:48:01
4650;10.250.149.31;07042011;2011074;View_Blog_Teste;11:48:35
4651;10.250.57.36;07042011;2011074;View_Blog_Teste;11:49:07
4652;10.64.1.32;07042011;2011074;View_Blog_Teste;11:50:08
4653;10.9.1.41;07042011;2011074;View_Blog_Teste;11:50:32
4654;10.151.1.31;07042011;2011074;View_Blog_Teste;11:50:43
4655;10.1.14.167;07042011;2011074;View_Blog_Teste;11:51:09
4656;10.1.22.78;07042011;2011074;View_Blog_Teste;11:51:54
4657;10.7.1.57;07042011;2011074;View_Blog_Teste;11:53:05
4658;10.7.1.64;07042011;2011074;View_Blog_Teste;11:54:05
4659;10.1.30.147;07042011;2011074;View_Blog_Teste;11:54:12
4660;10.1.30.121;07042011;2011074;View_Blog_Teste;11:54:33
4661;10.70.1.32;07042011;2011074;View_Blog_Teste;11:56:00
4662;10.199.1.34;07042011;2011074;View_Blog_Teste;11:58:44
4663;10.1.20.128;07042011;2011074;View_Blog_Teste;11:59:27
4664;10.142.1.47;07042011;2011074;View_Blog_Teste;11:59:30
4665;10.1.20.212;07042011;2011074;View_Blog_Teste;11:59:54
4666;10.160.1.50;07042011;2011074;View_Blog_Teste;12:00:22
4667;10.250.182.31;07042011;2011074;View_Blog_Teste;12:01:09
4668;10.117.1.31;07042011;2011074;View_Blog_Teste;12:12:38
4669;10.11.1.47;07042011;2011074;View_Blog_Teste;12:15:44
4670;10.11.1.47;07042011;2011074;View_Blog_Teste;12:16:39
4671;10.250.208.31;07042011;2011074;View_Blog_Teste;12:16:57
4672;10.207.1.34;07042011;2011074;View_Blog_Teste;12:19:53
4673;10.1.12.116;07042011;2011074;View_Blog_Teste;12:20:19
4674;10.11.1.47;07042011;2011074;View_Blog_Teste;12:20:50
4675;10.1.7.100;07042011;2011074;View_Blog_Teste;12:20:52
4676;10.11.1.47;07042011;2011074;View_Blog_Teste;12:20:53
4677;10.18.2.40;07042011;2011074;View_Blog_Teste;12:25:50
4678;10.81.2.37;07042011;2011074;View_Blog_Teste;12:26:03
4679;10.250.170.32;07042011;2011074;View_Blog_Teste;12:27:58
4680;10.81.2.37;07042011;2011074;View_Blog_Teste;12:35:40
4681;10.8.1.5;07042011;2011074;View_Blog_Teste;12:36:38
4682;10.250.225.32;07042011;2011074;View_Blog_Teste;12:43:17
4683;10.1.9.36;07042011;2011074;View_Blog_Teste;12:43:31
4684;10.31.1.33;07042011;2011074;View_Blog_Teste;12:45:59
4685;10.250.111.31;07042011;2011074;View_Blog_Teste;12:47:27
4686;10.1.7.136;07042011;2011074;View_Blog_Teste;12:47:31
4687;10.234.1.43;07042011;2011074;View_Blog_Teste;12:47:45
4688;10.5.1.65;07042011;2011074;View_Blog_Teste;12:49:08
4689;10.180.1.31;07042011;2011074;View_Blog_Teste;12:50:04
4690;10.250.23.31;07042011;2011074;View_Blog_Teste;12:50:18
4691;10.207.1.43;07042011;2011074;View_Blog_Teste;12:51:52
4692;10.180.1.33;07042011;2011074;View_Blog_Teste;12:54:12
4693;10.8.1.48;07042011;2011074;View_Blog_Teste;12:55:22
4694;10.47.1.58;07042011;2011074;View_Blog_Teste;12:59:13
4695;10.1.21.53;07042011;2011074;View_Blog_Teste;13:01:10
4696;10.3.2.77;07042011;2011074;View_Blog_Teste;13:01:40
4697;10.1.21.88;07042011;2011074;View_Blog_Teste;13:03:46
4698;10.5.1.57;07042011;2011074;View_Blog_Teste;13:04:21
4699;10.3.2.122;07042011;2011074;View_Blog_Teste;13:06:45
4700;10.250.111.31;07042011;2011074;View_Blog_Teste;13:08:59
4701;10.10.1.51;07042011;2011074;View_Blog_Teste;13:09:53
4702;10.119.1.31;07042011;2011074;View_Blog_Teste;13:10:17
4703;10.18.2.61;07042011;2011074;View_Blog_Teste;13:10:30
4704;10.203.1.38;07042011;2011074;View_Blog_Teste;13:11:01
4705;10.148.1.37;07042011;2011074;View_Blog_Teste;13:14:02
4706;10.1.20.61;07042011;2011074;View_Blog_Teste;13:16:02
4707;10.250.111.31;07042011;2011074;View_Blog_Teste;13:19:04
4708;10.140.1.63;07042011;2011074;View_Blog_Teste;13:19:26
4709;10.226.1.36;07042011;2011074;View_Blog_Teste;13:20:17
4710;10.1.20.34;07042011;2011074;View_Blog_Teste;13:21:13
4711;10.14.1.52;07042011;2011074;View_Blog_Teste;13:21:26
4712;10.212.1.31;07042011;2011074;View_Blog_Teste;13:22:26
4713;10.1.22.113;07042011;2011074;View_Blog_Teste;13:25:16
4714;10.61.1.31;07042011;2011074;View_Blog_Teste;13:28:25
4715;10.1.12.98;07042011;2011074;View_Blog_Teste;13:28:30
4716;10.61.1.31;07042011;2011074;View_Blog_Teste;13:29:01
4717;10.250.111.31;07042011;2011074;View_Blog_Teste;13:29:08
4718;10.14.1.52;07042011;2011074;View_Blog_Teste;13:31:39
4719;10.251.175.31;07042011;2011074;View_Blog_Teste;13:32:02
4720;10.1.7.117;07042011;2011074;View_Blog_Teste;13:34:08
4721;10.8.1.53;07042011;2011074;View_Blog_Teste;13:34:45
4722;10.3.1.98;07042011;2011074;View_Blog_Teste;13:35:06
4723;10.1.12.102;07042011;2011074;View_Blog_Teste;13:37:35
4724;10.3.1.62;07042011;2011074;View_Blog_Teste;13:38:03
4725;10.1.7.117;07042011;2011074;View_Blog_Teste;13:38:29
4726;10.250.111.31;07042011;2011074;View_Blog_Teste;13:39:11
4727;10.3.1.94;07042011;2011074;View_Blog_Teste;13:39:37
4728;10.113.1.37;07042011;2011074;View_Blog_Teste;13:39:58
4729;10.20.2.32;07042011;2011074;View_Blog_Teste;13:40:09
4730;10.10.1.35;07042011;2011074;View_Blog_Teste;13:40:49
4731;10.117.1.31;07042011;2011074;View_Blog_Teste;13:41:43
4732;10.1.29.47;07042011;2011074;View_Blog_Teste;13:43:01
4733;10.33.1.54;07042011;2011074;View_Blog_Teste;13:47:10
4734;10.251.61.31;07042011;2011074;View_Blog_Teste;13:48:19
4735;10.250.111.31;07042011;2011074;View_Blog_Teste;13:49:15
4736;10.1.19.95;07042011;2011074;View_Blog_Teste;13:49:18
4737;10.3.2.66;07042011;2011074;View_Blog_Teste;13:49:29
4738;10.56.1.39;07042011;2011074;View_Blog_Teste;13:49:46
4739;10.3.8.120;07042011;2011074;View_Blog_Teste;13:51:19
4740;10.56.1.39;07042011;2011074;View_Blog_Teste;13:51:59
4741;10.56.1.39;07042011;2011074;View_Blog_Teste;13:52:01
4742;10.56.1.39;07042011;2011074;View_Blog_Teste;13:52:05
4743;10.20.2.32;07042011;2011074;View_Blog_Teste;13:53:20
4744;10.1.18.55;07042011;2011074;View_Blog_Teste;13:53:27
4745;10.56.1.39;07042011;2011074;View_Blog_Teste;13:53:27
4746;10.56.1.39;07042011;2011074;View_Blog_Teste;13:53:52
4747;10.3.2.35;07042011;2011074;View_Blog_Teste;13:53:54
4748;10.1.31.37;07042011;2011074;View_Blog_Teste;13:54:54
4749;10.250.9.31;07042011;2011074;View_Blog_Teste;13:57:51
4750;10.250.111.31;07042011;2011074;View_Blog_Teste;13:59:19
4751;10.23.1.58;07042011;2011074;View_Blog_Teste;14:00:20
4752;10.250.9.31;07042011;2011074;View_Blog_Teste;14:01:34
4753;10.251.149.31;07042011;2011074;View_Blog_Teste;14:03:18
4754;10.140.2.56;07042011;2011074;View_Blog_Teste;14:03:49
4755;10.56.1.39;07042011;2011074;View_Blog_Teste;14:03:54
4756;10.1.21.67;07042011;2011074;View_Blog_Teste;14:04:16
4757;10.50.1.52;07042011;2011074;View_Blog_Teste;14:04:34
4758;10.1.10.34;07042011;2011074;View_Blog_Teste;14:04:40
4759;10.23.1.50;07042011;2011074;View_Blog_Teste;14:07:59
4760;10.1.12.81;07042011;2011074;View_Blog_Teste;14:10:51
4761;10.3.8.82;07042011;2011074;View_Blog_Teste;14:11:24
4762;10.3.2.59;07042011;2011074;View_Blog_Teste;14:11:32
4763;10.3.8.66;07042011;2011074;View_Blog_Teste;14:11:44
4764;10.250.245.31;07042011;2011074;View_Blog_Teste;14:13:13
4765;10.1.20.49;07042011;2011074;View_Blog_Teste;14:13:53
4766;10.23.1.57;07042011;2011074;View_Blog_Teste;14:14:46
4767;10.3.8.31;07042011;2011074;View_Blog_Teste;14:15:19
4768;10.1.12.81;07042011;2011074;View_Blog_Teste;14:18:42
4769;10.1.12.81;07042011;2011074;View_Blog_Teste;14:18:58
4770;10.1.12.81;07042011;2011074;View_Blog_Teste;14:19:44
4771;10.112.1.34;07042011;2011074;View_Blog_Teste;14:19:54
4772;10.33.2.49;07042011;2011074;View_Blog_Teste;14:20:35
4773;10.172.1.32;07042011;2011074;View_Blog_Teste;14:20:49
4774;10.22.1.67;07042011;2011074;View_Blog_Teste;14:21:01
4775;10.33.2.39;07042011;2011074;View_Blog_Teste;14:21:48
4776;10.250.51.31;07042011;2011074;View_Blog_Teste;14:23:07
4777;10.250.131.31;07042011;2011074;View_Blog_Teste;14:23:45
4778;10.22.1.62;07042011;2011074;View_Blog_Teste;14:23:55
4779;10.100.1.31;07042011;2011074;View_Blog_Teste;14:26:48
4780;10.1.30.121;07042011;2011074;View_Blog_Teste;14:27:11
4781;10.1.30.121;07042011;2011074;View_Blog_Teste;14:27:59
4782;10.1.22.74;07042011;2011074;View_Blog_Teste;14:28:39
4783;10.1.30.121;07042011;2011074;View_Blog_Teste;14:29:06
4784;10.1.30.121;07042011;2011074;View_Blog_Teste;14:29:17
4785;10.1.30.121;07042011;2011074;View_Blog_Teste;14:29:17
4786;10.1.16.125;07042011;2011074;View_Blog_Teste;14:29:26
4787;10.1.30.121;07042011;2011074;View_Blog_Teste;14:29:44
4788;10.3.2.50;07042011;2011074;View_Blog_Teste;14:30:27
4789;10.3.8.57;07042011;2011074;View_Blog_Teste;14:30:44
4790;10.1.30.121;07042011;2011074;View_Blog_Teste;14:31:00
4791;10.1.30.121;07042011;2011074;View_Blog_Teste;14:31:02
4792;10.22.1.53;07042011;2011074;View_Blog_Teste;14:31:11
4793;10.22.1.53;07042011;2011074;View_Blog_Teste;14:31:17
4794;10.1.18.53;07042011;2011074;View_Blog_Teste;14:31:18
4795;10.22.1.53;07042011;2011074;View_Blog_Teste;14:31:20
4796;10.1.29.47;07042011;2011074;View_Blog_Teste;14:32:13
4797;10.1.30.121;07042011;2011074;View_Blog_Teste;14:32:16
4798;10.250.151.32;07042011;2011074;View_Blog_Teste;14:32:46
4799;10.1.22.52;07042011;2011074;View_Blog_Teste;14:32:49
4800;10.1.30.121;07042011;2011074;View_Blog_Teste;14:33:39
4801;10.22.1.62;07042011;2011074;View_Blog_Teste;14:34:09
4802;10.250.208.31;07042011;2011074;View_Blog_Teste;14:35:20
4803;10.145.1.55;07042011;2011074;View_Blog_Teste;14:35:34
4804;10.250.36.31;07042011;2011074;View_Blog_Teste;14:36:17
4805;10.3.2.35;07042011;2011074;View_Blog_Teste;14:36:50
4806;10.100.1.31;07042011;2011074;View_Blog_Teste;14:36:58
4807;10.116.1.34;07042011;2011074;View_Blog_Teste;14:38:58
4808;10.23.1.59;07042011;2011074;View_Blog_Teste;14:39:20
4809;10.23.1.59;07042011;2011074;View_Blog_Teste;14:39:21
4810;10.1.11.88;07042011;2011074;View_Blog_Teste;14:39:29
4811;10.81.1.43;07042011;2011074;View_Blog_Teste;14:39:38
4812;10.180.1.33;07042011;2011074;View_Blog_Teste;14:40:09
4813;10.250.86.31;07042011;2011074;View_Blog_Teste;14:42:02
4814;10.61.1.31;07042011;2011074;View_Blog_Teste;14:42:14
4815;10.1.30.121;07042011;2011074;View_Blog_Teste;14:43:39
4816;10.61.1.32;07042011;2011074;View_Blog_Teste;14:44:01
4817;10.22.1.62;07042011;2011074;View_Blog_Teste;14:44:22
4818;10.215.1.37;07042011;2011074;View_Blog_Teste;14:44:36
4819;10.83.1.35;07042011;2011074;View_Blog_Teste;14:45:03
4820;10.159.1.32;07042011;2011074;View_Blog_Teste;14:45:51
4821;10.251.252.31;07042011;2011074;View_Blog_Teste;14:46:13
4822;10.251.252.31;07042011;2011074;View_Blog_Teste;14:46:17
4823;10.251.252.31;07042011;2011074;View_Blog_Teste;14:46:24
4824;10.251.252.31;07042011;2011074;View_Blog_Teste;14:46:28
4825;10.251.252.31;07042011;2011074;View_Blog_Teste;14:46:29
4826;10.81.1.43;07042011;2011074;View_Blog_Teste;14:49:49
4827;10.116.1.35;07042011;2011074;View_Blog_Teste;14:49:56
4828;10.1.25.109;07042011;2011074;View_Blog_Teste;14:50:26
4829;10.1.30.123;07042011;2011074;View_Blog_Teste;14:51:59
4830;10.1.30.36;07042011;2011074;View_Blog_Teste;14:53:37
4831;10.1.30.121;07042011;2011074;View_Blog_Teste;14:53:39
4832;10.142.1.47;07042011;2011074;View_Blog_Teste;14:54:38
4833;10.22.1.62;07042011;2011074;View_Blog_Teste;14:54:39
4834;10.1.12.43;07042011;2011074;View_Blog_Teste;14:55:15
4835;10.1.25.156;07042011;2011074;View_Blog_Teste;14:55:20
4836;10.144.1.35;07042011;2011074;View_Blog_Teste;14:55:38
4837;10.1.12.56;07042011;2011074;View_Blog_Teste;14:56:25
4838;10.141.1.3;07042011;2011074;View_Blog_Teste;14:56:41
4839;10.3.8.98;07042011;2011074;View_Blog_Teste;14:57:02
4840;10.1.21.94;07042011;2011074;View_Blog_Teste;14:57:20
4841;10.6.1.43;07042011;2011074;View_Blog_Teste;14:57:29
4842;10.1.30.123;07042011;2011074;View_Blog_Teste;14:58:12
4843;10.1.8.36;07042011;2011074;View_Blog_Teste;14:59:30
4844;10.14.1.33;07042011;2011074;View_Blog_Teste;14:59:49
4845;10.81.1.43;07042011;2011074;View_Blog_Teste;14:59:56
4846;10.1.19.56;07042011;2011074;View_Blog_Teste;15:01:07
4847;10.83.2.32;07042011;2011074;View_Blog_Teste;15:02:09
4848;10.1.30.36;07042011;2011074;View_Blog_Teste;15:03:38
4849;10.1.30.121;07042011;2011074;View_Blog_Teste;15:03:39
4850;10.1.12.110;07042011;2011074;View_Blog_Teste;15:03:56
4851;10.81.1.31;07042011;2011074;View_Blog_Teste;15:03:57
4852;10.82.1.41;07042011;2011074;View_Blog_Teste;15:04:08
4853;10.1.20.76;07042011;2011074;View_Blog_Teste;15:04:14
4854;10.7.1.34;07042011;2011074;View_Blog_Teste;15:04:33
4855;10.22.1.62;07042011;2011074;View_Blog_Teste;15:04:43
4856;10.52.1.44;07042011;2011074;View_Blog_Teste;15:05:16
4857;10.1.25.156;07042011;2011074;View_Blog_Teste;15:05:21
4858;10.1.12.56;07042011;2011074;View_Blog_Teste;15:06:25
4859;10.1.24.1;07042011;2011074;View_Blog_Teste;15:06:56
4860;10.1.19.64;07042011;2011074;View_Blog_Teste;15:07:40
4861;10.81.1.31;07042011;2011074;View_Blog_Teste;15:09:24
4862;10.81.1.43;07042011;2011074;View_Blog_Teste;15:10:10
4863;10.64.1.35;07042011;2011074;View_Blog_Teste;15:11:10
4864;10.54.2.33;07042011;2011074;View_Blog_Teste;15:13:31
4865;10.1.30.121;07042011;2011074;View_Blog_Teste;15:13:40
4866;10.57.1.35;07042011;2011074;View_Blog_Teste;15:13:51
4867;10.113.1.51;07042011;2011074;View_Blog_Teste;15:14:17
4868;10.22.1.62;07042011;2011074;View_Blog_Teste;15:14:55
4869;10.1.11.97;07042011;2011074;View_Blog_Teste;15:14:57
4870;10.1.30.147;07042011;2011074;View_Blog_Teste;15:15:46
4871;10.1.18.94;07042011;2011074;View_Blog_Teste;15:15:49
4872;10.1.21.37;07042011;2011074;View_Blog_Teste;15:16:01
4873;10.1.12.56;07042011;2011074;View_Blog_Teste;15:16:27
4874;10.1.7.105;07042011;2011074;View_Blog_Teste;15:16:42
4875;10.1.12.76;07042011;2011074;View_Blog_Teste;15:16:54
4876;10.1.14.111;07042011;2011074;View_Blog_Teste;15:17:43
4877;10.1.30.88;07042011;2011074;View_Blog_Teste;15:18:50
4878;10.81.1.43;07042011;2011074;View_Blog_Teste;15:20:22
4879;10.1.12.56;07042011;2011074;View_Blog_Teste;15:20:38
4880;10.84.1.36;07042011;2011074;View_Blog_Teste;15:20:50
4881;10.1.14.111;07042011;2011074;View_Blog_Teste;15:22:19
4882;10.250.90.31;07042011;2011074;View_Blog_Teste;15:22:51
4883;10.1.30.121;07042011;2011074;View_Blog_Teste;15:23:40
4884;10.1.7.116;07042011;2011074;View_Blog_Teste;15:23:50
4885;10.22.1.62;07042011;2011074;View_Blog_Teste;15:25:00
4886;10.1.14.94;07042011;2011074;View_Blog_Teste;15:25:06
4887;10.1.30.147;07042011;2011074;View_Blog_Teste;15:25:47
4888;10.1.22.67;07042011;2011074;View_Blog_Teste;15:26:26
4889;10.1.12.76;07042011;2011074;View_Blog_Teste;15:26:55
4890;10.250.182.31;07042011;2011074;View_Blog_Teste;15:27:56
4891;10.50.2.54;07042011;2011074;View_Blog_Teste;15:28:04
4892;10.252.41.31;07042011;2011074;View_Blog_Teste;15:28:22
4893;10.1.31.111;07042011;2011074;View_Blog_Teste;15:29:33
4894;10.1.30.147;07042011;2011074;View_Blog_Teste;15:30:16
4895;10.1.30.147;07042011;2011074;View_Blog_Teste;15:30:22
4896;10.81.1.43;07042011;2011074;View_Blog_Teste;15:30:33
4897;10.1.14.94;07042011;2011074;View_Blog_Teste;15:31:32
4898;10.1.30.121;07042011;2011074;View_Blog_Teste;15:33:40
4899;10.140.2.32;07042011;2011074;View_Blog_Teste;15:33:58
4900;10.250.182.31;07042011;2011074;View_Blog_Teste;15:34:35
4901;10.22.1.62;07042011;2011074;View_Blog_Teste;15:35:12
4902;10.4.1.47;07042011;2011074;View_Blog_Teste;15:35:32
4903;10.250.182.31;07042011;2011074;View_Blog_Teste;15:36:19
4904;10.1.12.76;07042011;2011074;View_Blog_Teste;15:36:55
4905;10.234.1.46;07042011;2011074;View_Blog_Teste;15:37:48
4906;10.1.21.56;07042011;2011074;View_Blog_Teste;15:38:26
4907;10.1.21.124;07042011;2011074;View_Blog_Teste;15:38:41
4908;10.1.14.94;07042011;2011074;View_Blog_Teste;15:38:42
4909;10.1.14.138;07042011;2011074;View_Blog_Teste;15:38:45
4910;10.1.14.94;07042011;2011074;View_Blog_Teste;15:38:51
4911;10.252.41.31;07042011;2011074;View_Blog_Teste;15:38:54
4912;10.1.22.78;07042011;2011074;View_Blog_Teste;15:39:36
4913;10.3.2.116;07042011;2011074;View_Blog_Teste;15:39:42
4914;10.1.7.71;07042011;2011074;View_Blog_Teste;15:39:51
4915;10.1.7.74;07042011;2011074;View_Blog_Teste;15:40:02
4916;10.1.30.147;07042011;2011074;View_Blog_Teste;15:40:16
4917;10.1.30.147;07042011;2011074;View_Blog_Teste;15:40:22
4918;10.81.1.43;07042011;2011074;View_Blog_Teste;15:40:41
4919;10.3.2.116;07042011;2011074;View_Blog_Teste;15:40:52
4920;10.3.2.116;07042011;2011074;View_Blog_Teste;15:41:40
4921;10.1.12.72;07042011;2011074;View_Blog_Teste;15:41:57
4922;10.20.3.37;07042011;2011074;View_Blog_Teste;15:42:01
4923;10.7.1.34;07042011;2011074;View_Blog_Teste;15:43:17
4924;10.1.25.65;07042011;2011074;View_Blog_Teste;15:43:21
4925;10.1.30.121;07042011;2011074;View_Blog_Teste;15:43:41
4926;10.1.16.118;07042011;2011074;View_Blog_Teste;15:44:12
4927;10.22.1.62;07042011;2011074;View_Blog_Teste;15:45:14
4928;10.1.30.147;07042011;2011074;View_Blog_Teste;15:46:12
4929;10.1.30.147;07042011;2011074;View_Blog_Teste;15:46:15
4930;10.1.30.147;07042011;2011074;View_Blog_Teste;15:46:30
4931;10.1.30.88;07042011;2011074;View_Blog_Teste;15:46:45
4932;10.1.19.131;07042011;2011074;View_Blog_Teste;15:47:06
4933;10.20.2.43;07042011;2011074;View_Blog_Teste;15:47:52
4934;10.250.106.31;07042011;2011074;View_Blog_Teste;15:47:55
4935;10.1.14.94;07042011;2011074;View_Blog_Teste;15:48:52
4936;10.250.55.31;07042011;2011074;View_Blog_Teste;15:49:28
4937;10.250.106.31;07042011;2011074;View_Blog_Teste;15:49:30
4938;10.250.106.31;07042011;2011074;View_Blog_Teste;15:49:51
4939;10.250.106.31;07042011;2011074;View_Blog_Teste;15:50:19
4940;10.81.1.43;07042011;2011074;View_Blog_Teste;15:50:44
4941;10.3.1.149;07042011;2011074;View_Blog_Teste;15:51:29
4942;10.1.31.72;07042011;2011074;View_Blog_Teste;15:51:32
4943;10.207.1.38;07042011;2011074;View_Blog_Teste;15:51:38
4944;10.1.12.72;07042011;2011074;View_Blog_Teste;15:51:57
4945;10.3.1.122;07042011;2011074;View_Blog_Teste;15:52:17
4946;10.250.176.31;07042011;2011074;View_Blog_Teste;15:52:29
4947;10.1.30.147;07042011;2011074;View_Blog_Teste;15:53:06
4948;10.1.30.121;07042011;2011074;View_Blog_Teste;15:53:41
4949;10.7.1.34;07042011;2011074;View_Blog_Teste;15:53:49
4950;10.22.1.62;07042011;2011074;View_Blog_Teste;15:55:18
4951;10.1.30.147;07042011;2011074;View_Blog_Teste;15:55:47
4952;10.1.12.102;07042011;2011074;View_Blog_Teste;15:55:57
4953;10.3.1.149;07042011;2011074;View_Blog_Teste;15:55:59
4954;10.1.30.147;07042011;2011074;View_Blog_Teste;15:56:03
4955;10.3.1.149;07042011;2011074;View_Blog_Teste;15:56:15
4956;10.1.30.147;07042011;2011074;View_Blog_Teste;15:56:37
4957;10.1.30.88;07042011;2011074;View_Blog_Teste;15:56:46
4958;10.1.30.88;07042011;2011074;View_Blog_Teste;15:57:11
4959;10.5.1.42;07042011;2011074;View_Blog_Teste;15:57:24
4960;10.211.5.34;07042011;2011074;View_Blog_Teste;15:57:25
4961;10.1.21.58;07042011;2011074;View_Blog_Teste;15:57:26
4962;10.1.30.147;07042011;2011074;View_Blog_Teste;15:57:29
4963;10.1.30.88;07042011;2011074;View_Blog_Teste;15:57:31
4964;10.1.14.106;07042011;2011074;View_Blog_Teste;15:57:33
4965;10.1.30.147;07042011;2011074;View_Blog_Teste;15:58:31
4966;10.1.30.88;07042011;2011074;View_Blog_Teste;15:58:44
4967;10.1.14.94;07042011;2011074;View_Blog_Teste;15:58:54
4968;10.1.30.148;07042011;2011074;View_Blog_Teste;15:59:20
4969;10.1.30.147;07042011;2011074;View_Blog_Teste;15:59:43
4970;10.250.106.31;07042011;2011074;View_Blog_Teste;16:00:22
4971;10.160.2.52;07042011;2011074;View_Blog_Teste;16:00:40
4972;10.1.12.72;07042011;2011074;View_Blog_Teste;16:01:57
4973;10.3.1.52;07042011;2011074;View_Blog_Teste;16:02:18
4974;10.5.1.42;07042011;2011074;View_Blog_Teste;16:03:11
4975;10.1.30.121;07042011;2011074;View_Blog_Teste;16:03:41
4976;10.5.1.42;07042011;2011074;View_Blog_Teste;16:03:43
